transaction_id,account_id,amount,transaction_type,transaction_date
98adb4c6-6a85-46f0-9fbd-1f0d115232ca,4c597039-0cc2-4432-9b44-46d464ec43ed,982.21,Debit,2025-11-01 04:43:41
b9981d9c-c2c7-46e1-aa1c-b94d481ce848,4c597039-0cc2-4432-9b44-46d464ec43ed,102.94,Credit,2025-10-13 03:36:42
c4221b25-9f68-416f-90e5-e3030955f3d3,4c597039-0cc2-4432-9b44-46d464ec43ed,1728.06,Credit,2025-09-23 09:43:10
d764c84d-8b36-4201-8b1a-3dd9a6158c0d,4c597039-0cc2-4432-9b44-46d464ec43ed,2159.91,Credit,2025-05-25 11:34:22
8c3d8f0f-71f7-4f4b-adab-b260d3175f93,4c597039-0cc2-4432-9b44-46d464ec43ed,1078.64,Debit,2025-07-30 01:57:07
cb25cee7-2493-4677-8afb-bc59c0b3a5fb,4c597039-0cc2-4432-9b44-46d464ec43ed,1132.25,Credit,2025-03-08 23:31:03
34d36220-a4e9-435d-a965-c70ae0aa3c7f,4c597039-0cc2-4432-9b44-46d464ec43ed,1588.6,Debit,2025-08-07 02:36:02
7eb8032c-9f05-4099-86bf-e555f792d793,4c597039-0cc2-4432-9b44-46d464ec43ed,1774.73,Credit,2025-05-06 10:55:33
900f838f-198b-4726-a438-f9e66c3f5f22,4c597039-0cc2-4432-9b44-46d464ec43ed,435.5,Credit,2024-12-06 01:56:48
0d03a728-b1f7-4daa-b612-7be8be245b93,4c597039-0cc2-4432-9b44-46d464ec43ed,2480.69,Credit,2025-03-13 03:19:10
37ca16db-28dc-4fb1-96fa-2df83ca680ac,4c597039-0cc2-4432-9b44-46d464ec43ed,1949.43,Credit,2025-09-08 16:33:50
4ea06774-b9c7-4790-b98a-821ace603d92,4c597039-0cc2-4432-9b44-46d464ec43ed,1918.84,Credit,2025-04-17 01:30:46
e53030cb-564a-483b-bf68-2e9c99d99d4e,4c597039-0cc2-4432-9b44-46d464ec43ed,1440.38,Debit,2025-11-07 17:07:31
69a436a4-76c5-4065-8c75-247265df61f6,4c597039-0cc2-4432-9b44-46d464ec43ed,838.33,Credit,2025-06-27 19:59:21
eb1e6899-eb7e-475f-887e-5bd06df9de9a,4c597039-0cc2-4432-9b44-46d464ec43ed,409.08,Debit,2025-10-04 16:23:51
78f5e289-f1f4-4641-86ec-ec729045ced9,4c597039-0cc2-4432-9b44-46d464ec43ed,1931.88,Debit,2025-02-03 07:38:33
8c93af45-e01f-4e30-8bce-86d9e6c82988,4c597039-0cc2-4432-9b44-46d464ec43ed,687.25,Debit,2025-11-12 15:57:48
b995d4e5-a519-4d98-9e91-b26f29588a02,4c597039-0cc2-4432-9b44-46d464ec43ed,1380.27,Debit,2025-01-02 13:51:13
e0599314-41d9-4623-a8d5-33ef63cea3b0,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2459.42,Debit,2025-11-03 12:57:53
d66699ec-9d3d-4989-b1ba-9c12614063a0,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2515.86,Credit,2025-08-19 04:04:32
f68a1e24-05bb-4820-9bf9-ce39b4bb3884,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,1634.51,Credit,2025-11-15 03:59:55
43e11042-1ac2-43d1-980a-48a63cfb349c,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,897.25,Debit,2025-01-08 01:32:05
304a1f26-13d7-4043-a264-060cd9952718,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,1771.05,Debit,2025-09-26 18:53:05
58eb6963-80bb-43be-9f12-f6a3554e20a1,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2470.47,Credit,2025-06-23 23:15:43
51b905b6-9c89-4e6c-aeff-e7d3fd332cb3,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2028.29,Credit,2025-07-09 09:14:24
7a9b41a9-4ac8-479e-9121-41417d74b16f,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2832.05,Credit,2025-02-28 15:01:35
17ee3ebd-ee25-4c6c-98b6-b19eb5184479,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,195.45,Credit,2025-05-14 15:05:12
4c18a81e-3bf4-49c2-b524-96ddd9f5b0f8,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,202.49,Debit,2025-08-17 02:54:57
3a5ff34b-a705-47e1-a025-e53ee469d12d,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,1364.12,Debit,2025-06-03 21:03:37
36e542a2-419d-438d-a485-3f75c2eeeb1e,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,1798.79,Debit,2025-09-19 06:22:32
87dac029-7911-4913-b670-b934fc586d8c,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,11.27,Debit,2025-09-11 02:29:57
e674fa3f-1297-4eff-a91e-e983d9aa187e,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2701.7,Credit,2025-03-18 04:38:24
046ebbcf-daf2-4799-a66e-b044cb112bc0,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2161.88,Credit,2025-06-29 07:51:13
f5238f69-8d85-4853-8b15-d8db0ed01e2e,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,206.6,Debit,2025-04-20 21:57:37
2041a751-c0e4-452f-b45a-1df02f1bdcb1,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,1040.51,Debit,2025-05-14 21:34:33
3fb50db0-f784-4948-a06a-be7a9f29cc8f,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2158.91,Debit,2025-09-02 21:12:41
d03034c1-5e23-42ea-8811-f2969ed9ffca,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,1778.11,Credit,2025-11-12 14:31:53
1143c4ac-db09-483e-902c-fa65c921b322,9cfe1076-4d54-41c5-974a-de8be9a8b5d9,2767.5,Credit,2025-04-11 09:20:20
3438ad1f-5521-480f-9c3b-5a738d7d1d90,7c00f49b-89ec-4228-a5ee-36aa6944084e,1247.44,Debit,2025-05-02 09:33:54
b9a21e9f-f7bf-41b4-8994-92b0ea649138,7c00f49b-89ec-4228-a5ee-36aa6944084e,1569.99,Credit,2025-06-07 11:53:47
e3c5a97f-9097-441a-84c8-c222c06890aa,7c00f49b-89ec-4228-a5ee-36aa6944084e,761.44,Debit,2025-03-09 21:37:58
7d6decb0-7f97-4a08-a0a7-f64c6be2a583,7c00f49b-89ec-4228-a5ee-36aa6944084e,2901.99,Debit,2025-09-03 21:53:08
3a3eb839-2caf-4c94-b38d-e787dc28a235,7c00f49b-89ec-4228-a5ee-36aa6944084e,164.33,Credit,2025-04-05 20:43:45
d3502dd3-3fd4-4e5d-bdd5-41e795194b8c,7c00f49b-89ec-4228-a5ee-36aa6944084e,1300.42,Credit,2025-05-02 08:54:03
9cf5be75-e14d-40da-84ab-5b6639e5494d,7c00f49b-89ec-4228-a5ee-36aa6944084e,2424.17,Debit,2025-05-20 22:19:50
9dd02bfd-12e1-4b6a-b2fd-0605c53102aa,7c00f49b-89ec-4228-a5ee-36aa6944084e,2792.45,Debit,2025-06-10 00:44:43
b342f9d1-6fb8-4358-a18d-d35890f3eac2,7c00f49b-89ec-4228-a5ee-36aa6944084e,1579.14,Credit,2025-08-20 17:26:04
e4b18aa4-fa11-48ba-85ba-aa9c9cf20767,7c00f49b-89ec-4228-a5ee-36aa6944084e,2300.48,Credit,2025-02-22 08:11:20
56fb216d-63da-4216-941c-63419aa44f18,7c00f49b-89ec-4228-a5ee-36aa6944084e,2766.71,Credit,2025-07-08 02:43:43
b936a01c-29b8-430c-ab0b-192d1d8b5779,7c00f49b-89ec-4228-a5ee-36aa6944084e,2941.44,Debit,2024-12-22 19:59:12
0341bac5-844d-4c76-8b84-d47c6d400a4e,7c00f49b-89ec-4228-a5ee-36aa6944084e,1870.7,Credit,2025-06-27 21:16:22
7582e80f-3696-44d1-b5a2-b63b23325901,7c00f49b-89ec-4228-a5ee-36aa6944084e,883.06,Debit,2025-10-06 06:43:49
1ba9ce7e-df3a-4011-8af3-9ad268e6b9d2,7c00f49b-89ec-4228-a5ee-36aa6944084e,2158.71,Debit,2025-08-09 20:50:25
af14193b-7916-40bd-8c3d-eb6be8a7c51d,7c00f49b-89ec-4228-a5ee-36aa6944084e,281.51,Debit,2025-10-11 19:24:41
f723efe2-3f85-4b90-ae15-d352f4ffd981,7c00f49b-89ec-4228-a5ee-36aa6944084e,475.8,Credit,2025-01-31 18:38:35
90d10c21-deb0-4bba-94c1-13c8a4009211,7c00f49b-89ec-4228-a5ee-36aa6944084e,651.62,Credit,2025-01-12 02:52:21
aace1d94-9801-4e55-8b05-3ca1fcb4fe05,7c00f49b-89ec-4228-a5ee-36aa6944084e,947.89,Credit,2025-07-13 21:05:03
f4de5602-9571-417e-a48c-f188f1236d89,7c00f49b-89ec-4228-a5ee-36aa6944084e,1080.52,Debit,2025-10-03 16:51:16
38559afc-ce4f-46a8-946f-7c1804e151c9,2b06c0a4-3dc3-42b1-b579-5a76fe948231,2655.06,Debit,2025-06-29 04:30:58
555fc84d-4ff3-4aae-984b-b17efd514f2e,2b06c0a4-3dc3-42b1-b579-5a76fe948231,790.74,Credit,2025-11-13 18:53:21
36ab6508-6906-4e6e-9120-6f6ffecd52f7,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1544.09,Credit,2025-09-27 18:41:48
8f742160-9da1-4e49-9c07-69653b706157,2b06c0a4-3dc3-42b1-b579-5a76fe948231,2031.71,Debit,2025-10-13 20:10:28
e2faf6ff-fe9d-4ee5-970c-ff1c4e5ffad7,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1068.32,Debit,2025-11-24 12:30:18
a169112e-60ad-49d9-9c30-b1b127e3e375,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1235.77,Credit,2025-08-06 08:59:18
c973c4d6-2cb5-4461-9805-a533f313b7aa,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1338.79,Debit,2025-06-20 05:03:31
b29db835-fa07-4cae-9d2e-8c6083df9153,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1074.32,Credit,2025-09-29 03:55:05
dabf8c31-6576-410a-90d4-8b8ccd32c6b1,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1962.14,Credit,2025-10-01 16:38:20
6ed5d48c-4172-46aa-87d0-cc64e5a843c5,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1739.64,Credit,2025-07-13 03:14:42
173b41e1-1816-4c9f-88ad-110ce7409765,2b06c0a4-3dc3-42b1-b579-5a76fe948231,2731.43,Credit,2025-06-29 10:38:13
4b9a2fca-ffbf-4548-913b-02c02c4e51f0,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1211.46,Credit,2025-05-13 14:58:27
6d8e8b34-6a0f-4850-a370-726129247e82,2b06c0a4-3dc3-42b1-b579-5a76fe948231,2789.59,Debit,2025-03-24 22:40:56
22e3fe56-f56b-4ad6-93d4-140472f71566,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1565.73,Credit,2025-09-17 17:44:38
b137e745-4a58-4d00-b21e-212b490648f8,2b06c0a4-3dc3-42b1-b579-5a76fe948231,855.06,Debit,2025-11-13 04:06:25
916490cb-438a-4248-a6e0-d25152125dcc,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1828.11,Credit,2025-02-06 07:43:36
10551571-95c6-42ee-8660-8c2676071144,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1646.74,Credit,2025-01-07 21:54:44
334eb22d-be5d-4537-89a0-e677ab325102,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1630.01,Debit,2025-08-10 15:44:48
19f990c5-4d6e-43bd-8b74-c12a8091a5f6,2b06c0a4-3dc3-42b1-b579-5a76fe948231,1913.02,Debit,2025-07-12 18:22:50
d95331b7-59bc-49d1-9e80-cbeee8c5922e,2b06c0a4-3dc3-42b1-b579-5a76fe948231,393.0,Credit,2025-05-07 19:03:23
a297865f-6715-458c-895d-dc36cc381e50,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,572.71,Credit,2025-03-02 03:15:54
7293228b-f2e0-4545-810a-0363f23f5494,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2598.25,Debit,2024-11-29 17:47:19
a4dc1f5c-7ea1-48b7-9496-1fac7f62ac23,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2263.99,Credit,2025-06-24 10:27:38
0c630179-b5df-4c57-80c1-a904d458f608,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2766.54,Debit,2025-01-29 19:05:14
9259d8b3-aa8e-4528-9994-37bceedfee73,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1271.75,Credit,2025-11-09 19:06:33
6b360d7b-6140-4435-b5ef-fe4d78cf033c,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2463.71,Credit,2025-01-14 19:53:06
6ffb78a7-d3bb-4df8-8d86-98e21648f5c4,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1906.68,Credit,2024-11-30 08:32:13
ad6b7938-ae9c-4b7b-acdf-771dec313cef,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1185.13,Debit,2025-05-31 00:33:22
94e33087-74a2-48bb-b9fe-b4a7379d3115,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,389.76,Credit,2025-10-07 17:56:10
0476ba28-c17b-46e6-8361-0167e6183605,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1906.17,Debit,2025-10-21 23:00:43
5ec0a715-9395-4219-9b2f-1adf98a103a8,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,302.39,Debit,2025-07-24 01:34:40
1eee82ab-0477-4d25-bf41-584dcd3f7127,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1792.14,Debit,2025-08-21 18:44:57
4db19394-73e4-4e9b-841e-3cb96cb82d0a,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2755.66,Debit,2025-11-07 05:36:49
a0677d74-dfb3-4ae2-bc4f-77d8d8d9b0fc,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2614.99,Debit,2025-09-23 17:37:03
c8e2c305-1b2d-4a80-b3e3-571489f1f897,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2589.39,Debit,2025-07-06 19:03:57
dfcade30-cc20-4bc8-a5fc-9cd7906c3b00,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,150.94,Credit,2025-04-18 12:21:06
d698e60e-ab2b-4d0b-9aab-13d53ef421cf,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1943.9,Debit,2025-06-19 04:51:20
58fa2c73-74a9-45c7-8c2c-6b93f6b6abb5,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1230.09,Debit,2025-09-07 11:24:50
6de6c7c3-e148-4694-b28e-91b9bed90b2a,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,2368.56,Credit,2024-12-24 17:39:27
22240a10-80a2-4d6e-ba70-ab77297b665f,110a2bfb-a4e8-4c41-8a22-fb2732486ce3,1818.06,Debit,2025-05-01 01:40:10
54be4e28-84b7-4516-8190-4a97a74cd419,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1851.98,Credit,2025-10-10 23:19:37
1cb96557-9eb7-4392-a16f-8dd8483c36aa,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,2156.15,Debit,2025-11-14 02:59:21
6955f961-3f52-4c40-9413-22eb73ec1f1c,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,2215.28,Debit,2025-01-29 08:07:16
3c7ef9dd-7235-4f47-8eef-b8ad27609e62,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1003.84,Debit,2025-11-10 19:48:47
1ec156d8-627b-429b-9917-462e14d5bb22,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,439.48,Debit,2025-07-01 20:54:54
731bff3c-cb80-432e-b4e1-72960d972157,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1679.04,Debit,2025-02-03 07:20:29
c46ccfba-a400-4f06-b45a-77f18ae277dc,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1560.91,Debit,2025-03-19 18:20:44
60954e77-e9eb-4ebd-90a5-272871386421,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,666.33,Debit,2025-09-10 02:57:45
6954f7f6-225a-495f-8552-3a7a86c1d1f8,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1643.21,Credit,2025-05-19 13:34:19
56a53f58-5fb5-43f0-b17a-1cba9609c94a,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1971.35,Debit,2025-10-23 10:37:26
4471f00a-c0e5-49cb-b6c6-9f2cbae0f377,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,92.53,Credit,2025-02-27 17:38:18
e38449ac-9a3f-40b9-a56c-eec2839ba4c3,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,14.7,Debit,2025-04-29 19:41:53
d8399a0f-3e52-46ab-8658-032d7ceca559,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,567.74,Credit,2025-11-04 14:18:16
8671e1d2-cb56-4fe1-b02d-8aa23eaa10fa,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,2262.44,Credit,2025-01-08 13:11:23
9814fa0c-49b3-48d1-92b6-8a60eff9531d,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,266.44,Credit,2025-03-29 00:05:07
28fc328d-089e-4af5-8835-e97841808718,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,2877.3,Debit,2025-10-19 11:35:13
7a1cbdef-78fd-4a1e-9f67-38e9a9c94537,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,2927.18,Debit,2025-01-23 09:47:21
0dd37ab6-83dc-46c5-86d3-475f7e17570a,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,2391.6,Credit,2025-05-04 22:27:09
a1cd2887-7f39-4426-8f74-486cb0212650,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1613.01,Credit,2025-05-18 03:08:02
fc9ca3fb-5791-41bf-8201-a73343de0d85,05bf480b-68bb-4fc5-9c3b-3b052e8999bb,1291.82,Debit,2025-09-22 01:18:55
0fd6b1f2-72ad-4319-ba80-59557d865a41,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,2823.74,Credit,2025-10-27 02:58:36
804d59c7-fb6e-4ca5-bebf-d5b8b1fc3b5b,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,2328.34,Credit,2025-10-06 02:47:51
dc845db6-c98b-4e7f-8ad3-5f58390fa980,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1198.44,Debit,2025-08-02 05:52:54
b6508c13-2a39-4723-a5ee-96f35ee570c4,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,663.77,Credit,2025-04-10 23:13:22
a91e1b8a-11bc-45e2-8811-f1a5717e2abe,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,2658.3,Credit,2025-06-28 07:30:25
de63ff2d-5a58-4e09-b4e1-6448a3645564,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1961.6,Debit,2025-01-29 13:15:34
5c22c59f-975e-47ec-b7c2-dd3ccca0cdfc,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,2378.24,Credit,2025-07-08 16:45:16
aacff719-e074-44a1-9fd2-f2acf5bcac91,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,2804.64,Credit,2025-05-11 22:04:20
af901666-9189-4911-961c-54bf826b4aaf,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1217.91,Debit,2025-07-24 14:59:27
6419ba81-617d-4809-891c-95731898077a,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1077.1,Credit,2025-09-07 01:29:51
347ada1c-3a40-446a-82e7-edb2c7fb5e23,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1430.44,Debit,2025-11-20 06:49:50
530109d9-2274-48f6-a945-0bb9ba755dc2,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1955.21,Debit,2024-12-20 18:48:30
02f81bc7-a575-46c5-ad9a-2ed4bc7a8082,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1338.94,Credit,2025-05-25 11:16:10
3a00163a-6b5a-4780-9f3b-f1a70be9dfc8,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1513.7,Debit,2025-07-03 08:46:33
14a7d31f-3530-49ef-be36-9124b4718f4c,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1498.98,Credit,2025-05-29 09:14:15
e44c8033-bc1b-438c-8be5-6357abc7508a,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,846.1,Debit,2025-04-02 08:33:33
8bf36f18-29bc-4519-ae4e-05157f6d810b,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,1773.87,Debit,2025-07-18 09:23:25
7022d763-5967-4a92-bee7-346a084ea98d,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,2674.98,Debit,2025-04-15 00:10:29
9a8c96d8-1ce0-43cd-8bb9-46a7b365ed56,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,387.1,Credit,2024-12-26 16:42:21
d7c33a37-bec8-4805-8178-0cf682f55e80,9953f120-7b5c-4fa6-9b7a-561b48b8bd47,265.02,Debit,2025-02-24 11:48:28
1b4edd49-8268-46a8-bf77-080287744dd2,06187db3-5d65-4a0b-81df-0961d8252b9b,1696.35,Debit,2025-07-05 23:13:45
84a0c646-dcec-49d3-84f4-315b53785366,06187db3-5d65-4a0b-81df-0961d8252b9b,1870.16,Debit,2025-07-17 21:05:22
7eac483e-a1b7-4a8b-ab24-5df655f8e135,06187db3-5d65-4a0b-81df-0961d8252b9b,2839.53,Debit,2025-06-20 18:59:18
f4b0f458-5b64-4951-9828-65e968473c54,06187db3-5d65-4a0b-81df-0961d8252b9b,1059.73,Debit,2025-11-05 16:07:17
ccb9f748-dd4e-48bf-8d2c-297831e9b607,06187db3-5d65-4a0b-81df-0961d8252b9b,2618.49,Debit,2025-05-30 03:25:45
f3af5b17-b877-4d83-8706-d89a992b32cc,06187db3-5d65-4a0b-81df-0961d8252b9b,2431.69,Credit,2025-03-29 21:10:44
921b9698-49dc-466a-9d41-8b0bf7dcb698,06187db3-5d65-4a0b-81df-0961d8252b9b,1117.34,Debit,2024-12-16 01:10:59
42a92358-2fb8-4e7f-a5f4-ce62392897bc,06187db3-5d65-4a0b-81df-0961d8252b9b,2554.91,Credit,2025-07-13 18:03:45
ec5c03f6-4cd9-4634-80a2-535b31164851,06187db3-5d65-4a0b-81df-0961d8252b9b,1441.21,Debit,2025-09-06 01:11:47
4fdb17e0-3884-4c62-9818-4da67b20b89f,06187db3-5d65-4a0b-81df-0961d8252b9b,2290.46,Debit,2025-03-31 00:25:35
616cfcb9-4281-4f74-9ff1-0e26a3fb1cca,06187db3-5d65-4a0b-81df-0961d8252b9b,2538.46,Credit,2025-03-18 15:35:26
027eac44-433f-436e-a92b-39f022ee8af9,06187db3-5d65-4a0b-81df-0961d8252b9b,2632.64,Debit,2025-01-14 00:15:19
af66af44-188f-4b0b-9190-5b1355b49e66,06187db3-5d65-4a0b-81df-0961d8252b9b,500.01,Credit,2025-09-08 12:55:02
fa454293-2c48-4d5b-91bf-cdf50a73fbea,06187db3-5d65-4a0b-81df-0961d8252b9b,365.93,Credit,2025-03-20 07:35:47
19046e97-cecc-45fa-a938-72a94ced8fb7,06187db3-5d65-4a0b-81df-0961d8252b9b,433.67,Debit,2025-09-21 18:51:49
dc5bda56-1b46-4e0d-a18a-63a07f067ead,06187db3-5d65-4a0b-81df-0961d8252b9b,873.68,Debit,2025-06-03 07:13:11
a3b6bf57-c4ee-4df3-9494-14cabfc076c0,06187db3-5d65-4a0b-81df-0961d8252b9b,1023.38,Debit,2025-07-28 09:33:59
3bfe8dfa-b7bb-4ca4-95de-5536308cb291,06187db3-5d65-4a0b-81df-0961d8252b9b,1445.78,Credit,2025-03-02 14:18:31
e439e6b7-d550-4a45-adcc-7d1ed38b2404,06187db3-5d65-4a0b-81df-0961d8252b9b,712.58,Debit,2025-04-07 18:05:07
5c4573f9-cec9-4c71-ad8a-07f42342ca99,06187db3-5d65-4a0b-81df-0961d8252b9b,49.72,Debit,2025-06-23 09:48:27
2cf956ff-80cd-4658-972e-257e9a084bdf,78f60737-fe34-4cd8-8969-2961dbce089d,702.04,Credit,2025-02-07 07:41:36
8dd042eb-3c01-42c3-b374-7263103e4aec,78f60737-fe34-4cd8-8969-2961dbce089d,441.69,Credit,2025-11-18 19:10:56
68c86d3c-5573-4b8a-9b41-242c19e4d61f,78f60737-fe34-4cd8-8969-2961dbce089d,371.56,Debit,2025-07-29 07:55:56
4f45011a-edd5-404f-8c54-53ca96967a83,78f60737-fe34-4cd8-8969-2961dbce089d,2986.03,Debit,2025-02-03 20:07:39
33cb4350-d8b6-4c75-b9a5-fb3444104fcd,78f60737-fe34-4cd8-8969-2961dbce089d,2613.77,Debit,2025-07-01 07:48:14
7b8d1653-46c3-4469-9f5a-2c771788c1a6,78f60737-fe34-4cd8-8969-2961dbce089d,67.61,Credit,2025-02-21 17:03:35
efda30b5-543d-4808-8642-91caa8c9290f,78f60737-fe34-4cd8-8969-2961dbce089d,1622.08,Debit,2024-12-10 18:42:42
7102120e-ddfd-42e0-ad3c-f66e3238ebd0,78f60737-fe34-4cd8-8969-2961dbce089d,1282.88,Debit,2025-07-22 00:12:54
70126b67-0a59-42f6-b69d-9393fa414d9f,78f60737-fe34-4cd8-8969-2961dbce089d,2863.29,Debit,2025-10-21 07:48:43
2e70de88-1db1-4508-aec6-d65938e21c48,78f60737-fe34-4cd8-8969-2961dbce089d,2542.76,Debit,2025-10-26 18:26:24
e9c28731-c506-4573-990d-0177d3e5063f,78f60737-fe34-4cd8-8969-2961dbce089d,1225.12,Debit,2025-02-24 23:31:33
b041036f-ef4b-411c-b624-c482a8e67bf0,78f60737-fe34-4cd8-8969-2961dbce089d,287.98,Credit,2025-06-29 22:55:04
30c7f032-6a59-4e83-b964-d59b3f83c4a7,78f60737-fe34-4cd8-8969-2961dbce089d,2909.83,Debit,2025-11-01 13:20:19
66b30c2c-7c33-4812-a13a-865fd48c54f8,78f60737-fe34-4cd8-8969-2961dbce089d,2428.52,Credit,2025-02-13 11:49:32
2e06e19e-0f67-4c03-b61a-d3a6c2b82a6b,78f60737-fe34-4cd8-8969-2961dbce089d,2941.56,Credit,2025-04-08 09:19:19
ef9b81b7-37ae-4e07-8f3f-459c8a4a5899,78f60737-fe34-4cd8-8969-2961dbce089d,2980.43,Credit,2025-11-22 17:44:06
738974a1-35b7-4c62-8242-2db58762a298,78f60737-fe34-4cd8-8969-2961dbce089d,341.26,Credit,2025-01-30 05:05:56
ab14f3df-af6a-44e7-a367-4cdb3e760c71,78f60737-fe34-4cd8-8969-2961dbce089d,1553.33,Debit,2025-03-10 05:14:17
8a2f984c-742e-46d0-80cc-4cc6c918e329,78f60737-fe34-4cd8-8969-2961dbce089d,2659.17,Credit,2025-06-02 02:45:23
093c1abf-8761-4eaf-b3bb-7679c0fd03ca,78f60737-fe34-4cd8-8969-2961dbce089d,2271.22,Credit,2025-08-03 04:27:05
8f8f08c9-e8be-4a04-bf30-bbfc5ca799eb,ec447f7c-efed-450e-92d4-c09a7dca982f,2584.39,Debit,2025-09-21 03:06:21
75019f6d-cd5d-4de4-82a8-d75cbb33ca3c,ec447f7c-efed-450e-92d4-c09a7dca982f,2682.51,Credit,2025-10-27 21:42:25
a0978b2f-ee13-486c-a3c5-289712a5ef69,ec447f7c-efed-450e-92d4-c09a7dca982f,1293.89,Credit,2025-04-14 19:24:40
3f5b9ad0-649d-4f57-b4f3-cadeabd7ebce,ec447f7c-efed-450e-92d4-c09a7dca982f,1286.09,Debit,2025-10-18 00:40:10
